customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7785-GZSTS,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.61,3110.22,Yes
7534-ONGHG,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.57,213.25,Yes
1176-CYVJH,Male,0,Yes,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,27.36,948.07,No
3835-XABIT,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),106.33,5227.47,No
7518-STTKN,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.83,2316.31,No
8516-DPDPR,Female,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.47,616.69,No
4431-VBZRV,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.35,1981.08,Yes
6309-TSFHL,Male,0,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.79,3546.49,No
6248-QAWXB,Male,0,Yes,Yes,13,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,54.18,710.89,No
6125-JKQJS,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,67.47,523.52,No
2390-GNOAB,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,71.17,5086.96,No
2242-YSUOH,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.02,368.53,No
7296-PLHIT,Female,0,No,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),72.22,1636.87,No
6770-TWLXF,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,89.25,904.9,Yes
9451-IPVSP,Female,0,No,No,44,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.83,3131.81,No
6757-YABYY,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.03,258.19,No
1905-AMLHM,Female,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.51,679.64,No
5636-VBAFS,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.54,2821.04,No
9421-PIYDF,Male,1,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.33,459.46,Yes
5004-COZGD,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,89.02,3022.47,Yes
1877-FUKJX,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,32.17,2318.3,No
5504-IMLOH,Male,0,No,No,30,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),54.86,1648.54,No
6877-YTPGY,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.77,3135.11,Yes
1806-UZYDK,Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,83.35,1493.27,Yes
1116-TUWTR,Male,0,No,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.15,1366.56,No
2618-LHUJB,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.92,641.13,Yes
8191-HOXVG,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.97,2257.17,No
7265-YDQRI,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.03,1509.24,Yes
7242-PJPLP,Female,1,No,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.0,3484.53,Yes
6997-UYDBJ,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.72,384.47,No
6780-UUDBC,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,90.65,1834.46,Yes
3823-NGMRD,Male,0,Yes,No,72,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.2,3473.98,No
8182-SBJUF,Female,0,No,No,36,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),55.82,2002.67,No
3533-IHGAR,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.65,3762.74,No
3353-PAYAH,Male,1,Yes,Yes,48,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.3,3339.38,No
1803-YIMHH,Male,1,Yes,No,18,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,57.19,997.4,No
7491-MRZVB,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.74,1353.58,No
8118-AFEHU,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),84.14,1477.59,Yes
4502-FYGWB,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.33,479.45,No
9794-CMUNP,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.76,5524.82,Yes
3285-FUOWF,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,84.09,1872.4,No
6524-XHDXU,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,87.25,5206.98,No
7342-MITLC,Female,0,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,70.3,1532.31,No
7761-DEUOU,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.13,648.7,No
8949-WQRMT,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),97.32,284.48,Yes
4963-MBAKE,Female,0,No,No,17,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,73.19,1264.01,No
5748-BXLZD,Female,1,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.84,4985.37,Yes
2100-MCLNX,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.07,1629.31,No
7152-IXQCS,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),26.8,421.51,No
6566-XCAFS,Male,1,Yes,No,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,95.98,216.44,No
8580-YUSLM,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.36,1070.25,No
9736-LQXSE,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.54,929.71,No
1514-FHEOS,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.29,1061.57,No
6253-DFADO,Male,0,No,Yes,16,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.6,895.65,No
2491-XNISL,Female,0,Yes,No,26,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,70.44,1827.15,No
4202-XZWGM,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),68.72,714.25,Yes
5792-KFBLQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),84.36,1938.05,No
9293-DZRHI,Female,1,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,57.61,1776.68,No
5703-VBZZG,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.66,957.52,No
5478-HRTNP,Female,1,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,77.3,2074.65,Yes
1827-LRMAN,Female,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.44,2149.52,No
6555-MXMCV,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.08,1347.79,No
5617-BUNDE,Male,0,No,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.33,723.05,No
9934-NUTUF,Male,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.58,1413.28,No
9255-NOGMS,Female,0,No,No,16,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.11,1145.71,No
2800-MKFSB,Female,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),71.66,1687.34,No
6601-ZFMFO,Female,0,No,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,90.51,3279.38,No
8516-XOCXQ,Female,0,No,No,30,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.24,1314.33,No
2795-BRUVJ,Male,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.03,2103.01,No
2334-SWYUC,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.3,2952.73,No
6714-CDQHD,Male,0,Yes,No,35,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.05,2671.8,No
7967-ULYMQ,Male,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,88.57,3898.24,No
8271-IOXYH,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),71.72,812.35,No
2257-WJMWU,Female,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,80.8,675.53,No
6126-SIPRN,Male,1,No,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.53,1556.53,No
6185-VKEZZ,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.86,43.02,No
2064-SRXUS,Female,0,Yes,Yes,9,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,65.11,561.74,No
3487-MMUBK,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.14,1381.11,No
1100-DGGRC,Female,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),80.45,4743.82,Yes
3202-TFLVG,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.13,176.45,Yes
4753-LEWEY,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Mailed check,82.78,296.21,No
8511-HMMAI,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.83,310.2,Yes
8981-OZBRN,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),92.89,1595.26,No
7493-OMUTN,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.74,872.57,No
6553-IUYVE,Male,1,Yes,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,94.31,3490.43,No
1663-SWGDA,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,84.91,4018.55,No
6884-BZTGT,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.09,507.72,Yes
9976-YJJNZ,Female,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.41,34.17,Yes
8587-ANHBW,Female,0,Yes,Yes,26,No,No phone service,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,54.8,1379.29,No
4313-IHTAH,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.97,520.98,No
1183-EJGUU,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,87.53,1355.4,Yes
7823-OHHEV,Female,1,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.28,1259.99,Yes
9364-FVRBE,Male,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.18,1303.93,Yes
9021-IQHCL,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.81,178.49,No
1555-LPUGM,Male,0,No,No,28,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,56.52,1575.27,No
4360-WVXEP,Male,0,No,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.81,4388.43,Yes
7464-LSJQR,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.83,657.78,Yes
5831-HBMGT,Male,0,No,No,72,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,85.57,6174.93,No
3561-EGBDM,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.62,60.43,Yes
2055-MYXMI,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),86.76,1061.58,No
3412-BXMQM,Male,0,No,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),79.11,5701.78,No
2880-XHYEY,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,69.42,722.61,No
1430-DNDGX,Male,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.88,860.39,No
8309-BNDRZ,Male,0,No,No,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),74.34,1684.26,Yes
5428-FFXKS,Male,0,Yes,No,19,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.05,1019.28,No
7718-HKJAF,Female,1,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.23,1185.44,No
8787-YPKUV,Female,1,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),31.41,729.79,No
7574-LIPPY,Male,0,Yes,Yes,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.29,1255.1,No
1216-HUOAZ,Male,0,No,Yes,72,No,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,78.46,5665.29,No
3516-FPEFE,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,29.0,1329.0,Yes
6552-WFGGK,Female,0,Yes,No,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,189.45,Yes
8655-YXRHI,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.15,5697.98,No
4566-BTCPQ,Male,1,No,No,36,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,76.52,2766.17,No
2263-FGMMV,Male,0,No,No,20,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.12,1646.55,No
4620-NWDJW,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),80.59,614.73,Yes
6040-IBWBY,Male,1,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.87,2372.39,No
7977-EQZQZ,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,83.4,1099.97,Yes
8677-EDZXX,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,64.06,387.11,Yes
1379-TECWZ,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.92,255.85,No
3524-DKLBM,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),93.19,445.13,Yes
3091-UCQDW,Female,1,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,82.01,1476.84,No
7117-TBCKN,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.37,1811.5,No
2242-QXNEM,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,59.2,1996.1,No
7757-VWXSS,Male,0,No,No,36,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),62.4,2257.53,No
2100-YDDXZ,Female,1,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,72.59,1089.55,No
4819-BCNNV,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,72.76,1290.67,Yes
2476-UXWZT,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.66,2055.89,No
1409-OPWOX,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),74.43,656.69,No
5003-QEVJV,Female,1,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.44,935.76,No
7004-BZWQL,Female,0,Yes,Yes,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,78.2,1429.39,No
4789-BDELG,Female,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,31.22,1384.74,No
4293-GCXIY,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.87,2618.58,No
2094-SXVOG,Female,0,No,Yes,20,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64.62,1324.53,No
2826-FTDTL,Male,0,Yes,No,54,No,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,50.65,2750.34,No
2023-PYICI,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.1,131.8,No
3923-NTVHA,Female,0,Yes,Yes,32,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,68.1,2171.62,No
3850-NWQZR,Female,0,No,Yes,71,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),65.8,4688.85,Yes
1607-HDORQ,Male,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.56,782.12,No
1547-BBCXA,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),93.43,2210.23,No
4444-FZBMK,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,103.47,4740.64,No
3048-LDSUV,Male,0,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.45,1193.44,No
